ano,sigla_uf,id_municipio,nome,nome_regiao,populacao,pib_per_capita
2020,CE,2303907,Chaval,Nordeste,13091,7784.51
2021,CE,2303907,Chaval,Nordeste,13112,8413.51
2017,CE,2304707,Granja,Nordeste,54365,6763.45
2018,CE,2304707,Granja,Nordeste,54729,6866.71
2019,CE,2304707,Granja,Nordeste,54748,7210.36
2020,CE,2304707,Granja,Nordeste,54962,8040.21
2021,CE,2304707,Granja,Nordeste,55170,8508.37
2017,CE,2302057,Barroquinha,Nordeste,14880,6892.2
2018,CE,2302057,Barroquinha,Nordeste,14989,6866.57
2019,CE,2302057,Barroquinha,Nordeste,15017,7330.23
2020,CE,2302057,Barroquinha,Nordeste,15044,8228.46
2021,CE,2302057,Barroquinha,Nordeste,15069,8848.3
2017,CE,2302602,Camocim,Nordeste,62985,10536.67
2018,CE,2302602,Camocim,Nordeste,63408,9298.68
2019,CE,2302602,Camocim,Nordeste,63661,11291.36
2020,CE,2302602,Camocim,Nordeste,63907,11539.63
2021,CE,2302602,Camocim,Nordeste,64147,13087.13
2017,CE,2305308,Ibiapina,Nordeste,24825,9388.6
2018,CE,2305308,Ibiapina,Nordeste,24995,11368.47
2019,CE,2305308,Ibiapina,Nordeste,24997,12497.94
2020,CE,2305308,Ibiapina,Nordeste,25082,13461.92
2021,CE,2305308,Ibiapina,Nordeste,25165,13850.19
2017,CE,2303402,Carnaubal,Nordeste,17631,6786.0
2018,CE,2303402,Carnaubal,Nordeste,17747,6861.95
2019,CE,2303402,Carnaubal,Nordeste,17606,7457.68
2020,CE,2303402,Carnaubal,Nordeste,17685,8684.03
2021,CE,2303402,Carnaubal,Nordeste,17763,9388.73
2017,CE,2313609,Ubajara,Nordeste,34332,14829.63
2018,CE,2313609,Ubajara,Nordeste,34530,16844.71
2019,CE,2313609,Ubajara,Nordeste,34792,16693.35
2020,CE,2313609,Ubajara,Nordeste,35047,17912.63
2021,CE,2313609,Ubajara,Nordeste,35295,18190.85
2017,CE,2314102,Viçosa do Ceará,Nordeste,60030,6887.04
2018,CE,2314102,Viçosa do Ceará,Nordeste,60355,7280.71
2019,CE,2314102,Viçosa do Ceará,Nordeste,60889,7920.4
2020,CE,2314102,Viçosa do Ceará,Nordeste,61410,8888.49
2021,CE,2314102,Viçosa do Ceará,Nordeste,61916,9744.19
2017,CE,2313401,Tianguá,Nordeste,74719,16704.75
2018,CE,2313401,Tianguá,Nordeste,75140,17420.61
2019,CE,2313401,Tianguá,Nordeste,75946,19296.12
2020,CE,2313401,Tianguá,Nordeste,76537,21180.71
2021,CE,2313401,Tianguá,Nordeste,77111,22470.08
2017,CE,2312304,São Benedito,Nordeste,46648,10186.42
2018,CE,2312304,São Benedito,Nordeste,46949,10881.53
2019,CE,2312304,São Benedito,Nordeste,47903,11349.87
2020,CE,2312304,São Benedito,Nordeste,48131,12429.52
2021,CE,2312304,São Benedito,Nordeste,48354,12970.59
2017,CE,2305001,Guaraciaba do Norte,Nordeste,39445,11416.15
2018,CE,2305001,Guaraciaba do Norte,Nordeste,39713,12079.45
2019,CE,2305001,Guaraciaba do Norte,Nordeste,40642,13749.91
2020,CE,2305001,Guaraciaba do Norte,Nordeste,40784,15687.48
2021,CE,2305001,Guaraciaba do Norte,Nordeste,40921,16353.68
2017,CE,2304236,Croatá,Nordeste,17874,7358.45
2018,CE,2304236,Croatá,Nordeste,17994,7895.69
2019,CE,2304236,Croatá,Nordeste,18063,9926.15
2020,CE,2304236,Croatá,Nordeste,18133,11385.71
2021,CE,2304236,Croatá,Nordeste,18201,12331.03
2017,CE,2313906,Uruoca,Nordeste,13677,10858.81
2018,CE,2313906,Uruoca,Nordeste,13763,12510.86
2019,CE,2313906,Uruoca,Nordeste,13840,12813.44
2020,CE,2313906,Uruoca,Nordeste,13915,13938.05
2021,CE,2313906,Uruoca,Nordeste,13988,21318.77
2017,CE,2304509,Frecheirinha,Nordeste,13669,18300.9
2018,CE,2304509,Frecheirinha,Nordeste,13758,18669.43
2019,CE,2304509,Frecheirinha,Nordeste,14072,19072.13
2020,CE,2304509,Frecheirinha,Nordeste,14134,16654.66
2021,CE,2304509,Frecheirinha,Nordeste,14195,19437.9
2017,CE,2304004,Coreaú,Nordeste,23107,6507.68
2018,CE,2304004,Coreaú,Nordeste,23258,6496.17
2019,CE,2304004,Coreaú,Nordeste,23136,7603.39
2020,CE,2304004,Coreaú,Nordeste,23239,8259.99
2021,CE,2304004,Coreaú,Nordeste,23340,9643.96
2017,CE,2308807,Moraújo,Nordeste,8636,7259.15
2018,CE,2308807,Moraújo,Nordeste,8689,7264.13
2019,CE,2308807,Moraújo,Nordeste,8724,7872.19
2020,CE,2308807,Moraújo,Nordeste,8779,8252.76
2021,CE,2308807,Moraújo,Nordeste,8833,8555.98
2017,CE,2308203,Meruoca,Nordeste,14948,6455.04
2018,CE,2308203,Meruoca,Nordeste,15030,6801.4
2019,CE,2308203,Meruoca,Nordeste,15057,7358.11
2020,CE,2308203,Meruoca,Nordeste,15185,8057.89
2021,CE,2308203,Meruoca,Nordeste,15309,8445.55
2017,CE,2300507,Alcântaras,Nordeste,11459,6046.25
2018,CE,2300507,Alcântaras,Nordeste,11529,6675.6
2019,CE,2300507,Alcântaras,Nordeste,11714,6971.4
2020,CE,2300507,Alcântaras,Nordeste,11781,7773.19
2021,CE,2300507,Alcântaras,Nordeste,11846,8289.89
2017,CE,2308377,Miraíma,Nordeste,13583,6389.6
2018,CE,2308377,Miraíma,Nordeste,13669,6316.92
2019,CE,2308377,Miraíma,Nordeste,13818,6638.73
2020,CE,2308377,Miraíma,Nordeste,13894,7251.62
2021,CE,2308377,Miraíma,Nordeste,13965,8062.94
2017,CE,2306108,Irauçuba,Nordeste,23858,7055.41
2018,CE,2306108,Irauçuba,Nordeste,24003,6916.72
2019,CE,2306108,Irauçuba,Nordeste,24156,7804.23
2020,CE,2306108,Irauçuba,Nordeste,24305,7916.68
2021,CE,2306108,Irauçuba,Nordeste,24450,9009.98
2017,CE,2304657,Graça,Nordeste,15307,6272.49
2018,CE,2304657,Graça,Nordeste,15423,6792.06
2019,CE,2304657,Graça,Nordeste,14399,7357.52
2020,CE,2304657,Graça,Nordeste,14407,8149.09
2021,CE,2304657,Graça,Nordeste,14415,8998.34
2017,CE,2312809,Senador Sá,Nordeste,7513,6615.87
2018,CE,2312809,Senador Sá,Nordeste,7553,7119.69
2019,CE,2312809,Senador Sá,Nordeste,7623,6839.04
2020,CE,2312809,Senador Sá,Nordeste,7691,7736.19
2021,CE,2312809,Senador Sá,Nordeste,7758,8090.49
2017,CE,2308005,Massapê,Nordeste,38210,6697.1
2018,CE,2308005,Massapê,Nordeste,38424,7250.86
2019,CE,2308005,Massapê,Nordeste,38737,7617.91
2020,CE,2308005,Massapê,Nordeste,39044,8210.02
2021,CE,2308005,Massapê,Nordeste,39341,9626.55
2017,CE,2312007,Santana do Acaraú,Nordeste,32023,6679.45
2018,CE,2312007,Santana do Acaraú,Nordeste,32216,6884.31
2019,CE,2312007,Santana do Acaraú,Nordeste,32452,7087.05
2020,CE,2312007,Santana do Acaraú,Nordeste,32654,7935.44
2021,CE,2312007,Santana do Acaraú,Nordeste,32851,8525.52
2017,CE,2312908,Sobral,Nordeste,205529,21683.85
2018,CE,2312908,Sobral,Nordeste,206644,23033.6
2019,CE,2312908,Sobral,Nordeste,208935,21946.78
2020,CE,2312908,Sobral,Nordeste,210711,21912.66
2021,CE,2312908,Sobral,Nordeste,212437,25396.38
2017,CE,2309904,Pacujá,Nordeste,6202,7675.27
2018,CE,2309904,Pacujá,Nordeste,6246,7685.24
2019,CE,2309904,Pacujá,Nordeste,6533,7810.19
2020,CE,2309904,Pacujá,Nordeste,6549,8451.37
2021,CE,2309904,Pacujá,Nordeste,6565,9130.24
2017,CE,2303105,Cariré,Nordeste,18660,7562.43
2018,CE,2303105,Cariré,Nordeste,18802,8256.73
2019,CE,2303105,Cariré,Nordeste,18448,8859.88
2020,CE,2303105,Cariré,Nordeste,18459,9490.49
2021,CE,2303105,Cariré,Nordeste,18470,10455.06
2017,CE,2304905,Groaíras,Nordeste,11012,7074.1
2018,CE,2304905,Groaíras,Nordeste,11076,7287.38
2019,CE,2304905,Groaíras,Nordeste,11068,7911.91
2020,CE,2304905,Groaíras,Nordeste,11144,8626.53
2021,CE,2304905,Groaíras,Nordeste,11219,9872.09
2017,CE,2304350,Forquilha,Nordeste,24047,8683.62
2018,CE,2304350,Forquilha,Nordeste,24169,7858.17
2019,CE,2304350,Forquilha,Nordeste,24218,9333.51
2020,CE,2304350,Forquilha,Nordeste,24452,10211.39
2021,CE,2304350,Forquilha,Nordeste,24680,12356.44
2017,CE,2309003,Mucambo,Nordeste,14377,6730.75
2018,CE,2309003,Mucambo,Nordeste,14485,6998.21
2019,CE,2309003,Mucambo,Nordeste,14537,7389.21
2020,CE,2309003,Mucambo,Nordeste,14549,8064.4
2021,CE,2309003,Mucambo,Nordeste,14561,9016.69
2017,CE,2311009,Poranga,Nordeste,12243,6360.04
2018,CE,2311009,Poranga,Nordeste,12334,6388.44
2019,CE,2311009,Poranga,Nordeste,12336,7230.71
2020,CE,2311009,Poranga,Nordeste,12347,7962.82
2021,CE,2311009,Poranga,Nordeste,12358,8852.73
2017,CE,2311702,Reriutaba,Nordeste,18769,10157.6
2018,CE,2311702,Reriutaba,Nordeste,18945,10237.0
2019,CE,2311702,Reriutaba,Nordeste,18491,9532.75
2020,CE,2311702,Reriutaba,Nordeste,18385,9785.21
2021,CE,2311702,Reriutaba,Nordeste,18279,10433.28
2017,CE,2313955,Varjota,Nordeste,18239,13912.06
2018,CE,2313955,Varjota,Nordeste,18368,14674.38
2019,CE,2313955,Varjota,Nordeste,18420,18235.94
2020,CE,2313955,Varjota,Nordeste,18471,19439.66
2021,CE,2313955,Varjota,Nordeste,18520,20292.6
2017,CE,2305902,Ipueiras,Nordeste,37896,6557.9
2018,CE,2305902,Ipueiras,Nordeste,38205,6670.91
2019,CE,2305902,Ipueiras,Nordeste,38166,7327.7
2020,CE,2305902,Ipueiras,Nordeste,38114,8229.86
2021,CE,2305902,Ipueiras,Nordeste,38064,8620.09
2017,CE,2310951,Pires Ferreira,Nordeste,10784,5295.44
2018,CE,2310951,Pires Ferreira,Nordeste,10853,5441.08
2019,CE,2310951,Pires Ferreira,Nordeste,10951,6066.11
2020,CE,2310951,Pires Ferreira,Nordeste,11001,7235.34
2021,CE,2310951,Pires Ferreira,Nordeste,11052,7621.25
2017,CE,2305803,Ipu,Nordeste,41576,9099.55
2018,CE,2305803,Ipu,Nordeste,41873,9539.51
2019,CE,2305803,Ipu,Nordeste,41964,10629.54
2020,CE,2305803,Ipu,Nordeste,42058,11209.88
2021,CE,2305803,Ipu,Nordeste,42148,12333.8
2017,CE,2312205,Santa Quitéria,Nordeste,43360,10243.75
2018,CE,2312205,Santa Quitéria,Nordeste,43695,10224.26
2019,CE,2312205,Santa Quitéria,Nordeste,43703,11498.36
2020,CE,2312205,Santa Quitéria,Nordeste,43711,12202.15
2021,CE,2312205,Santa Quitéria,Nordeste,43719,14495.07
2017,CE,2303659,Catunda,Nordeste,10365,8277.95
2018,CE,2303659,Catunda,Nordeste,10437,7885.89
2019,CE,2303659,Catunda,Nordeste,10342,10934.35
2020,CE,2303659,Catunda,Nordeste,10376,10076.14
2021,CE,2303659,Catunda,Nordeste,10410,10766.67
2017,CE,2305209,Hidrolândia,Nordeste,20215,7083.11
2018,CE,2305209,Hidrolândia,Nordeste,20352,7254.67
2019,CE,2305209,Hidrolândia,Nordeste,19978,7668.24
2020,CE,2305209,Hidrolândia,Nordeste,20053,8447.12
2021,CE,2305209,Hidrolândia,Nordeste,20126,9193.33
2017,CE,2306405,Itapipoca,Nordeste,127465,12241.3
2018,CE,2306405,Itapipoca,Nordeste,128135,12875.01
2019,CE,2306405,Itapipoca,Nordeste,129358,12972.59
2020,CE,2306405,Itapipoca,Nordeste,130539,12600.35
2021,CE,2306405,Itapipoca,Nordeste,131687,13547.33
2017,CE,2313500,Trairi,Nordeste,55207,11938.65
2018,CE,2313500,Trairi,Nordeste,55535,15080.65
2019,CE,2313500,Trairi,Nordeste,55918,14030.96
2020,CE,2313500,Trairi,Nordeste,56291,14551.79
2021,CE,2313500,Trairi,Nordeste,56653,19683.76
2017,CE,2300754,Amontada,Nordeste,42901,10056.06
2018,CE,2300754,Amontada,Nordeste,43131,10194.8
2019,CE,2300754,Amontada,Nordeste,43452,11890.59
2020,CE,2300754,Amontada,Nordeste,43829,12240.09
2021,CE,2300754,Amontada,Nordeste,44195,15057.63
2017,CE,2310258,Paraipaba,Nordeste,32515,10982.96
2018,CE,2310258,Paraipaba,Nordeste,32700,12199.02
2019,CE,2310258,Paraipaba,Nordeste,32744,13428.38
2020,CE,2310258,Paraipaba,Nordeste,32992,14806.13
2021,CE,2310258,Paraipaba,Nordeste,33232,16102.82
2017,CE,2310209,Paracuru,Nordeste,33894,14040.45
2018,CE,2310209,Paracuru,Nordeste,34097,14339.71
2019,CE,2310209,Paracuru,Nordeste,35076,14416.81
2020,CE,2310209,Paracuru,Nordeste,35304,14684.79
2021,CE,2310209,Paracuru,Nordeste,35526,15648.57
2017,CE,2312403,São Gonçalo do Amarante,Nordeste,48265,63897.19
2018,CE,2312403,São Gonçalo do Amarante,Nordeste,48516,86976.32
2019,CE,2312403,São Gonçalo do Amarante,Nordeste,48422,77649.54
2020,CE,2312403,São Gonçalo do Amarante,Nordeste,48869,85798.52
2021,CE,2312403,São Gonçalo do Amarante,Nordeste,49306,175103.17
2017,CE,2313559,Tururu,Nordeste,15935,6354.38
2018,CE,2313559,Tururu,Nordeste,16015,6637.46
2019,CE,2313559,Tururu,Nordeste,16271,7125.99
2020,CE,2313559,Tururu,Nordeste,16431,7464.18
2021,CE,2313559,Tururu,Nordeste,16588,8324.03
2017,CE,2313807,Uruburetama,Nordeste,21609,21003.01
2018,CE,2313807,Uruburetama,Nordeste,21725,16571.37
2019,CE,2313807,Uruburetama,Nordeste,21850,13525.22
2020,CE,2313807,Uruburetama,Nordeste,22040,12392.83
2021,CE,2313807,Uruburetama,Nordeste,22223,13475.86
2017,CE,2313757,Umirim,Nordeste,19679,7052.29
2018,CE,2313757,Umirim,Nordeste,19811,7840.69
2019,CE,2313757,Umirim,Nordeste,19825,7974.78
2020,CE,2313757,Umirim,Nordeste,19903,8050.49
2021,CE,2313757,Umirim,Nordeste,19976,8650.23
2017,CE,2306306,Itapagé,Nordeste,51945,10588.45
2018,CE,2306306,Itapagé,Nordeste,52240,10765.31
2019,CE,2306306,Itapagé,Nordeste,52675,12150.81
2020,CE,2306306,Itapagé,Nordeste,53067,10700.4
2021,CE,2306306,Itapagé,Nordeste,53448,11124.48
2017,CE,2312601,São Luís do Curu,Nordeste,12849,7478.79
2018,CE,2312601,São Luís do Curu,Nordeste,12938,8180.17
2019,CE,2312601,São Luís do Curu,Nordeste,13000,8474.38
2020,CE,2312601,São Luís do Curu,Nordeste,13044,8995.32
2021,CE,2312601,São Luís do Curu,Nordeste,13086,10171.86
2017,CE,2310704,Pentecoste,Nordeste,37077,10924.27
2018,CE,2310704,Pentecoste,Nordeste,37326,11041.69
2019,CE,2310704,Pentecoste,Nordeste,37751,13103.49
2020,CE,2310704,Pentecoste,Nordeste,37900,12848.63
2021,CE,2310704,Pentecoste,Nordeste,38045,12741.75
2017,CE,2313351,Tejuçuoca,Nordeste,18902,5832.24
2018,CE,2313351,Tejuçuoca,Nordeste,18998,5714.86
2019,CE,2313351,Tejuçuoca,Nordeste,19187,6913.8
2020,CE,2313351,Tejuçuoca,Nordeste,19371,6947.81
2021,CE,2313351,Tejuçuoca,Nordeste,19551,7006.7
2017,CE,2304608,General Sampaio,Nordeste,6922,7667.58
2018,CE,2304608,General Sampaio,Nordeste,6956,8460.75
2019,CE,2304608,General Sampaio,Nordeste,7618,9136.65
2020,CE,2304608,General Sampaio,Nordeste,7694,10110.09
2021,CE,2304608,General Sampaio,Nordeste,7767,11196.47
2017,CE,2300903,Apuiarés,Nordeste,14719,7789.59
2018,CE,2300903,Apuiarés,Nordeste,14814,7035.44
2019,CE,2300903,Apuiarés,Nordeste,14600,7799.45
2020,CE,2300903,Apuiarés,Nordeste,14672,7660.65
2021,CE,2300903,Apuiarés,Nordeste,14742,8206.35
2017,CE,2310407,Paramoti,Nordeste,11578,8277.08
2018,CE,2310407,Paramoti,Nordeste,11664,8265.52
2019,CE,2310407,Paramoti,Nordeste,12226,8796.58
2020,CE,2310407,Paramoti,Nordeste,12252,9041.22
2021,CE,2310407,Paramoti,Nordeste,12276,9034.54
2017,CE,2303006,Caridade,Nordeste,22320,5684.5
2018,CE,2303006,Caridade,Nordeste,22427,5780.04
2019,CE,2303006,Caridade,Nordeste,22547,6853.2
2020,CE,2303006,Caridade,Nordeste,22782,7968.09
2021,CE,2303006,Caridade,Nordeste,23011,8090.44
2017,CE,2306603,Itatira,Nordeste,20675,6310.42
2018,CE,2306603,Itatira,Nordeste,20786,6018.47
2019,CE,2306603,Itatira,Nordeste,21647,6322.03
2020,CE,2306603,Itatira,Nordeste,21836,7068.46
2021,CE,2306603,Itatira,Nordeste,22018,7903.94
2017,CE,2302800,Canindé,Nordeste,77514,9207.72
2018,CE,2302800,Canindé,Nordeste,78049,8398.15
2019,CE,2302800,Canindé,Nordeste,76997,11544.41
2020,CE,2302800,Canindé,Nordeste,77244,11427.01
2021,CE,2302800,Canindé,Nordeste,77484,11761.86
2017,CE,2310100,Palmácia,Nordeste,13145,7676.45
2018,CE,2310100,Palmácia,Nordeste,13214,7101.26
2019,CE,2310100,Palmácia,Nordeste,13322,7046.91
2020,CE,2310100,Palmácia,Nordeste,13439,8791.43
2021,CE,2310100,Palmácia,Nordeste,13553,8494.36
2017,CE,2306504,Itapiúna,Nordeste,20014,6750.52
2018,CE,2306504,Itapiúna,Nordeste,20133,6676.8
2019,CE,2306504,Itapiúna,Nordeste,20382,7154.3
2020,CE,2306504,Itapiúna,Nordeste,20520,7981.97
2021,CE,2306504,Itapiúna,Nordeste,20653,8246.45
2017,CE,2309102,Mulungu,Nordeste,12831,9761.83
2018,CE,2309102,Mulungu,Nordeste,12892,9206.79
2019,CE,2309102,Mulungu,Nordeste,10823,9854.38
2020,CE,2309102,Mulungu,Nordeste,10941,11487.62
2021,CE,2309102,Mulungu,Nordeste,11056,11197.63
2017,CE,2300150,Acarape,Nordeste,16543,9071.57
2018,CE,2300150,Acarape,Nordeste,15399,8153.71
2019,CE,2300150,Acarape,Nordeste,14929,9539.09
2020,CE,2300150,Acarape,Nordeste,15036,10334.93
2021,CE,2300150,Acarape,Nordeste,15140,11888.64
2017,CE,2309805,Pacoti,Nordeste,11960,13845.9
2018,CE,2309805,Pacoti,Nordeste,12046,9073.14
2019,CE,2309805,Pacoti,Nordeste,12261,10337.33
2020,CE,2309805,Pacoti,Nordeste,12288,11101.56
2021,CE,2309805,Pacoti,Nordeste,12313,12049.54
2017,CE,2301406,Aratuba,Nordeste,11244,13199.48
2018,CE,2301406,Aratuba,Nordeste,11346,11624.63
2019,CE,2301406,Aratuba,Nordeste,11847,10591.04
2020,CE,2301406,Aratuba,Nordeste,11802,13386.8
2021,CE,2301406,Aratuba,Nordeste,11759,12896.08
2017,CE,2311603,Redenção,Nordeste,27441,12224.3
2018,CE,2311603,Redenção,Nordeste,27633,16590.85
2019,CE,2311603,Redenção,Nordeste,29053,11790.76
2020,CE,2311603,Redenção,Nordeste,29146,13263.36
2021,CE,2311603,Redenção,Nordeste,29238,14018.3
2017,CE,2302909,Capistrano,Nordeste,17668,8398.18
2018,CE,2302909,Capistrano,Nordeste,17793,10008.09
2019,CE,2302909,Capistrano,Nordeste,17738,8733.17
2020,CE,2302909,Capistrano,Nordeste,17786,10705.84
2021,CE,2302909,Capistrano,Nordeste,17830,9916.38
2017,CE,2301208,Aracoiaba,Nordeste,26269,7805.74
2018,CE,2301208,Aracoiaba,Nordeste,26437,7568.14
2019,CE,2301208,Aracoiaba,Nordeste,26469,8684.54
2020,CE,2301208,Aracoiaba,Nordeste,26535,9874.51
2021,CE,2301208,Aracoiaba,Nordeste,26600,10015.86
2017,CE,2305100,Guaramiranga,Nordeste,3547,17412.74
2018,CE,2305100,Guaramiranga,Nordeste,3595,16815.58
2019,CE,2305100,Guaramiranga,Nordeste,5193,14484.5
2020,CE,2305100,Guaramiranga,Nordeste,5132,13901.01
2021,CE,2305100,Guaramiranga,Nordeste,5073,15847.82
2017,CE,2302107,Baturité,Nordeste,35351,10422.62
2018,CE,2302107,Baturité,Nordeste,35575,9542.8
2019,CE,2302107,Baturité,Nordeste,35750,10930.43
2020,CE,2302107,Baturité,Nordeste,35941,11610.17
2021,CE,2302107,Baturité,Nordeste,36127,12408.23
2017,CE,2303956,Chorozinho,Nordeste,19197,13967.08
2018,CE,2303956,Chorozinho,Nordeste,19345,18459.34
2019,CE,2303956,Chorozinho,Nordeste,20264,14195.62
2020,CE,2303956,Chorozinho,Nordeste,20274,16659.71
2021,CE,2303956,Chorozinho,Nordeste,20286,12830.18
2017,CE,2309458,Ocara,Nordeste,25394,6783.69
2018,CE,2309458,Ocara,Nordeste,25557,7066.4
2019,CE,2309458,Ocara,Nordeste,25703,7742.79
2020,CE,2309458,Ocara,Nordeste,25833,8968.49
2021,CE,2309458,Ocara,Nordeste,25958,10972.96
2017,CE,2301950,Barreira,Nordeste,20978,7863.19
2018,CE,2301950,Barreira,Nordeste,22362,7227.17
2019,CE,2301950,Barreira,Nordeste,22425,8176.95
2020,CE,2301950,Barreira,Nordeste,22573,9164.0
2021,CE,2301950,Barreira,Nordeste,22715,10566.41
2017,CE,2310852,Pindoretama,Nordeste,20644,10710.23
2018,CE,2310852,Pindoretama,Nordeste,20748,11674.47
2019,CE,2310852,Pindoretama,Nordeste,20567,11931.78
2020,CE,2310852,Pindoretama,Nordeste,20769,12162.79
2021,CE,2310852,Pindoretama,Nordeste,20964,13110.67
2017,CE,2302206,Beberibe,Nordeste,53110,15039.05
2018,CE,2302206,Beberibe,Nordeste,53421,13953.78
2019,CE,2302206,Beberibe,Nordeste,53573,16311.37
2020,CE,2302206,Beberibe,Nordeste,53949,17729.65
2021,CE,2302206,Beberibe,Nordeste,54315,19497.49
2017,CE,2303501,Cascavel,Nordeste,71079,12606.69
2018,CE,2303501,Cascavel,Nordeste,71499,10504.61
2019,CE,2303501,Cascavel,Nordeste,71743,12818.14
2020,CE,2303501,Cascavel,Nordeste,72232,13267.18
2021,CE,2303501,Cascavel,Nordeste,72706,14777.01
2017,CE,2303709,Caucaia,Nordeste,362223,16184.83
2018,CE,2303709,Caucaia,Nordeste,363982,13927.93
2019,CE,2303709,Caucaia,Nordeste,361400,19136.37
2020,CE,2303709,Caucaia,Nordeste,365212,19635.4
2021,CE,2303709,Caucaia,Nordeste,368918,28229.51
2017,CE,2306256,Itaitinga,Nordeste,39310,16882.47
2018,CE,2306256,Itaitinga,Nordeste,39518,17730.05
2019,CE,2306256,Itaitinga,Nordeste,37980,19036.31
2020,CE,2306256,Itaitinga,Nordeste,38325,23779.7
2021,CE,2306256,Itaitinga,Nordeste,38661,32560.62
2017,CE,2309706,Pacatuba,Nordeste,82824,12507.44
2018,CE,2309706,Pacatuba,Nordeste,83157,13975.07
2019,CE,2309706,Pacatuba,Nordeste,83432,12280.02
2020,CE,2309706,Pacatuba,Nordeste,84554,12999.99
2021,CE,2309706,Pacatuba,Nordeste,85647,14421.5
2017,CE,2304400,Fortaleza,Nordeste,2627482,23441.59
2018,CE,2304400,Fortaleza,Nordeste,2643247,25113.54
2019,CE,2304400,Fortaleza,Nordeste,2669342,25250.2
2020,CE,2304400,Fortaleza,Nordeste,2686612,24127.63
2021,CE,2304400,Fortaleza,Nordeste,2703391,27164.45
2017,CE,2307650,Maracanaú,Nordeste,224804,37989.59
2018,CE,2307650,Maracanaú,Nordeste,226128,45685.69
2019,CE,2307650,Maracanaú,Nordeste,227886,42770.88
2020,CE,2307650,Maracanaú,Nordeste,229458,43717.94
2021,CE,2307650,Maracanaú,Nordeste,230986,53410.24
2017,CE,2307700,Maranguape,Nordeste,126486,10816.23
2018,CE,2307700,Maranguape,Nordeste,127098,11762.99
2019,CE,2307700,Maranguape,Nordeste,128978,11896.22
2020,CE,2307700,Maranguape,Nordeste,130346,11543.02
2021,CE,2307700,Maranguape,Nordeste,131677,12527.08
2017,CE,2304954,Guaiúba,Nordeste,26331,7945.65
2018,CE,2304954,Guaiúba,Nordeste,26472,7715.25
2019,CE,2304954,Guaiúba,Nordeste,26064,7813.84
2020,CE,2304954,Guaiúba,Nordeste,26290,8276.19
2021,CE,2304954,Guaiúba,Nordeste,26508,8751.81
2017,CE,2301000,Aquiraz,Nordeste,79128,27878.21
2018,CE,2301000,Aquiraz,Nordeste,79563,24283.26
2019,CE,2301000,Aquiraz,Nordeste,80271,32790.72
2020,CE,2301000,Aquiraz,Nordeste,80935,41709.12
2021,CE,2301000,Aquiraz,Nordeste,81581,47245.19
2017,CE,2304285,Eusébio,Nordeste,52667,56139.59
2018,CE,2304285,Eusébio,Nordeste,52880,46787.92
2019,CE,2304285,Eusébio,Nordeste,53618,59463.18
2020,CE,2304285,Eusébio,Nordeste,54337,58688.22
2021,CE,2304285,Eusébio,Nordeste,55035,65008.58
2017,CE,2309607,Pacajus,Nordeste,70911,15010.82
2018,CE,2309607,Pacajus,Nordeste,71193,16011.62
2019,CE,2309607,Pacajus,Nordeste,72203,15896.17
2020,CE,2309607,Pacajus,Nordeste,73188,16173.94
2021,CE,2309607,Pacajus,Nordeste,74145,18349.45
2017,CE,2305233,Horizonte,Nordeste,65928,24225.69
2018,CE,2305233,Horizonte,Nordeste,66114,25714.46
2019,CE,2305233,Horizonte,Nordeste,67337,25280.07
2020,CE,2305233,Horizonte,Nordeste,68529,25408.08
2021,CE,2305233,Horizonte,Nordeste,69688,30381.03
2017,CE,2313203,Tamboril,Nordeste,25525,7881.21
2018,CE,2313203,Tamboril,Nordeste,25731,8230.15
2019,CE,2313203,Tamboril,Nordeste,26251,9137.71
2020,CE,2313203,Tamboril,Nordeste,26225,9962.17
2021,CE,2313203,Tamboril,Nordeste,26199,10773.2
2017,CE,2309300,Nova Russas,Nordeste,32035,8505.38
2018,CE,2309300,Nova Russas,Nordeste,32262,8544.63
2019,CE,2309300,Nova Russas,Nordeste,32328,9258.44
2020,CE,2309300,Nova Russas,Nordeste,32408,9592.35
2021,CE,2309300,Nova Russas,Nordeste,32487,10371.23
2017,CE,2308609,Monsenhor Tabosa,Nordeste,17038,7428.45
2018,CE,2308609,Monsenhor Tabosa,Nordeste,17167,7613.04
2019,CE,2308609,Monsenhor Tabosa,Nordeste,17234,8192.93
2020,CE,2308609,Monsenhor Tabosa,Nordeste,17249,8647.57
2021,CE,2308609,Monsenhor Tabosa,Nordeste,17264,9308.33
2017,CE,2309409,Novo Oriente,Nordeste,28353,7489.54
2018,CE,2309409,Novo Oriente,Nordeste,28557,7177.78
2019,CE,2309409,Novo Oriente,Nordeste,28607,8406.54
2020,CE,2309409,Novo Oriente,Nordeste,28673,8950.55
2021,CE,2309409,Novo Oriente,Nordeste,28737,9854.37
2017,CE,2304103,Crateús,Nordeste,74426,10014.58
2018,CE,2304103,Crateús,Nordeste,74982,9340.48
2019,CE,2304103,Crateús,Nordeste,75074,11350.11
2020,CE,2304103,Crateús,Nordeste,75159,11883.01
2021,CE,2304103,Crateús,Nordeste,75241,12661.3
2017,CE,2305654,Ipaporanga,Nordeste,11499,6866.6
2018,CE,2305654,Ipaporanga,Nordeste,11587,6725.64
2019,CE,2305654,Ipaporanga,Nordeste,11593,7585.27
2020,CE,2305654,Ipaporanga,Nordeste,11596,8339.0
